Date,Date Key,Day Name,Day Number,Day Short Name,Month Name,Month Number,Month Short Name,Month Year,Qtr Number,Qtr Year,Year
10/1/2014 0:00,41913,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/2/2014 0:00,41914,Thursday,5,Thu,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
1/2/2014 0:00,41641,Thursday,5,Thu,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
1/4/2014 0:00,41643,Saturday,7,Sat,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
1/9/2014 0:00,41648,Thursday,5,Thu,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
1/10/2014 0:00,41649,Friday,6,Fri,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
1/23/2014 0:00,41662,Thursday,5,Thu,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
2/6/2014 0:00,41676,Thursday,5,Thu,1-Jan-00,2,Feb,February 2014,1,"1, 2014",2014
2/15/2014 0:00,41685,Saturday,7,Sat,1-Jan-00,2,Feb,February 2014,1,"1, 2014",2014
2/17/2014 0:00,41687,Monday,2,Mon,1-Jan-00,2,Feb,February 2014,1,"1, 2014",2014
2/19/2014 0:00,41689,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2014,1,"1, 2014",2014
3/7/2014 0:00,41705,Friday,6,Fri,2-Jan-00,3,Mar,March 2014,1,"1, 2014",2014
3/18/2014 0:00,41716,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2014,1,"1, 2014",2014
3/26/2014 0:00,41724,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2014,1,"1, 2014",2014
3/27/2014 0:00,41725,Thursday,5,Thu,2-Jan-00,3,Mar,March 2014,1,"1, 2014",2014
4/2/2014 0:00,41731,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2014,2,"2, 2014",2014
4/17/2014 0:00,41746,Thursday,5,Thu,3-Jan-00,4,Apr,April 2014,2,"2, 2014",2014
4/19/2014 0:00,41748,Saturday,7,Sat,3-Jan-00,4,Apr,April 2014,2,"2, 2014",2014
4/28/2014 0:00,41757,Monday,2,Mon,3-Jan-00,4,Apr,April 2014,2,"2, 2014",2014
5/7/2014 0:00,41766,Wednesday,4,Wed,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
5/9/2014 0:00,41768,Friday,6,Fri,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
5/21/2014 0:00,41780,Wednesday,4,Wed,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
5/29/2014 0:00,41788,Thursday,5,Thu,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
6/7/2014 0:00,41797,Saturday,7,Sat,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
6/11/2014 0:00,41801,Wednesday,4,Wed,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
6/16/2014 0:00,41806,Monday,2,Mon,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
6/19/2014 0:00,41809,Thursday,5,Thu,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
6/25/2014 0:00,41815,Wednesday,4,Wed,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
8/2/2014 0:00,41853,Saturday,7,Sat,7-Jan-00,8,Aug,August 2014,3,"3, 2014",2014
8/5/2014 0:00,41856,Tuesday,3,Tue,7-Jan-00,8,Aug,August 2014,3,"3, 2014",2014
8/12/2014 0:00,41863,Tuesday,3,Tue,7-Jan-00,8,Aug,August 2014,3,"3, 2014",2014
8/20/2014 0:00,41871,Wednesday,4,Wed,7-Jan-00,8,Aug,August 2014,3,"3, 2014",2014
8/22/2014 0:00,41873,Friday,6,Fri,7-Jan-00,8,Aug,August 2014,3,"3, 2014",2014
8/23/2014 0:00,41874,Saturday,7,Sat,7-Jan-00,8,Aug,August 2014,3,"3, 2014",2014
9/5/2014 0:00,41887,Friday,6,Fri,8-Jan-00,9,Sep,September 2014,3,"3, 2014",2014
9/17/2014 0:00,41899,Wednesday,4,Wed,8-Jan-00,9,Sep,September 2014,3,"3, 2014",2014
1/18/2014 0:00,41657,Saturday,7,Sat,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
1/30/2014 0:00,41669,Thursday,5,Thu,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
2/8/2014 0:00,41678,Saturday,7,Sat,1-Jan-00,2,Feb,February 2014,1,"1, 2014",2014
3/1/2014 0:00,41699,Saturday,7,Sat,2-Jan-00,3,Mar,March 2014,1,"1, 2014",2014
3/11/2014 0:00,41709,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2014,1,"1, 2014",2014
4/12/2014 0:00,41741,Saturday,7,Sat,3-Jan-00,4,Apr,April 2014,2,"2, 2014",2014
5/3/2014 0:00,41762,Saturday,7,Sat,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
5/13/2014 0:00,41772,Tuesday,3,Tue,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
5/24/2014 0:00,41783,Saturday,7,Sat,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
6/14/2014 0:00,41804,Saturday,7,Sat,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
6/28/2014 0:00,41818,Saturday,7,Sat,5-Jan-00,6,Jun,June 2014,2,"2, 2014",2014
7/3/2014 0:00,41823,Thursday,5,Thu,6-Jan-00,7,Jul,July 2014,3,"3, 2014",2014
7/5/2014 0:00,41825,Saturday,7,Sat,6-Jan-00,7,Jul,July 2014,3,"3, 2014",2014
1/11/2014 0:00,41650,Saturday,7,Sat,0-Jan-00,1,Jan,January 2014,1,"1, 2014",2014
2/1/2014 0:00,41671,Saturday,7,Sat,1-Jan-00,2,Feb,February 2014,1,"1, 2014",2014
7/1/2014 0:00,41821,Tuesday,3,Tue,6-Jan-00,7,Jul,July 2014,3,"3, 2014",2014
7/19/2014 0:00,41839,Saturday,7,Sat,6-Jan-00,7,Jul,July 2014,3,"3, 2014",2014
4/5/2014 0:00,41734,Saturday,7,Sat,3-Jan-00,4,Apr,April 2014,2,"2, 2014",2014
5/10/2014 0:00,41769,Saturday,7,Sat,4-Jan-00,5,May,May 2014,2,"2, 2014",2014
10/3/2014 0:00,41915,Friday,6,Fri,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/4/2014 0:00,41916,Saturday,7,Sat,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/6/2014 0:00,41918,Monday,2,Mon,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/7/2014 0:00,41919,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/8/2014 0:00,41920,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/9/2014 0:00,41921,Thursday,5,Thu,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/10/2014 0:00,41922,Friday,6,Fri,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/11/2014 0:00,41923,Saturday,7,Sat,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/14/2014 0:00,41926,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/16/2014 0:00,41928,Thursday,5,Thu,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/17/2014 0:00,41929,Friday,6,Fri,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/18/2014 0:00,41930,Saturday,7,Sat,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/20/2014 0:00,41932,Monday,2,Mon,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/21/2014 0:00,41933,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/25/2014 0:00,41937,Saturday,7,Sat,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/27/2014 0:00,41939,Monday,2,Mon,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/28/2014 0:00,41940,Tuesday,3,Tue,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/29/2014 0:00,41941,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/30/2014 0:00,41942,Thursday,5,Thu,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/31/2014 0:00,41943,Friday,6,Fri,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
11/3/2014 0:00,41946,Monday,2,Mon,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/4/2014 0:00,41947,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/6/2014 0:00,41949,Thursday,5,Thu,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/7/2014 0:00,41950,Friday,6,Fri,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/8/2014 0:00,41951,Saturday,7,Sat,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/11/2014 0:00,41954,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/12/2014 0:00,41955,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/13/2014 0:00,41956,Thursday,5,Thu,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/14/2014 0:00,41957,Friday,6,Fri,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/15/2014 0:00,41958,Saturday,7,Sat,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/18/2014 0:00,41961,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/19/2014 0:00,41962,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/20/2014 0:00,41963,Thursday,5,Thu,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/21/2014 0:00,41964,Friday,6,Fri,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/22/2014 0:00,41965,Saturday,7,Sat,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/25/2014 0:00,41968,Tuesday,3,Tue,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/26/2014 0:00,41969,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/27/2014 0:00,41970,Thursday,5,Thu,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/28/2014 0:00,41971,Friday,6,Fri,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/29/2014 0:00,41972,Saturday,7,Sat,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
12/1/2014 0:00,41974,Monday,2,Mon,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/2/2014 0:00,41975,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/5/2014 0:00,41978,Friday,6,Fri,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/6/2014 0:00,41979,Saturday,7,Sat,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/8/2014 0:00,41981,Monday,2,Mon,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/10/2014 0:00,41983,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/12/2014 0:00,41985,Friday,6,Fri,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/13/2014 0:00,41986,Saturday,7,Sat,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/15/2014 0:00,41988,Monday,2,Mon,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/16/2014 0:00,41989,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/17/2014 0:00,41990,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/18/2014 0:00,41991,Thursday,5,Thu,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/19/2014 0:00,41992,Friday,6,Fri,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/20/2014 0:00,41993,Saturday,7,Sat,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/22/2014 0:00,41995,Monday,2,Mon,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/23/2014 0:00,41996,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/24/2014 0:00,41997,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/25/2014 0:00,41998,Thursday,5,Thu,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/26/2014 0:00,41999,Friday,6,Fri,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/27/2014 0:00,42000,Saturday,7,Sat,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/29/2014 0:00,42002,Monday,2,Mon,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/30/2014 0:00,42003,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/31/2014 0:00,42004,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
10/22/2014 0:00,41934,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/23/2014 0:00,41935,Thursday,5,Thu,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/24/2014 0:00,41936,Friday,6,Fri,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
11/1/2014 0:00,41944,Saturday,7,Sat,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/5/2014 0:00,41948,Wednesday,4,Wed,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/10/2014 0:00,41953,Monday,2,Mon,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/17/2014 0:00,41960,Monday,2,Mon,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
11/24/2014 0:00,41967,Monday,2,Mon,10-Jan-00,11,Nov,November 2014,4,"4, 2014",2014
12/3/2014 0:00,41976,Wednesday,4,Wed,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/9/2014 0:00,41982,Tuesday,3,Tue,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
12/11/2014 0:00,41984,Thursday,5,Thu,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
10/13/2014 0:00,41925,Monday,2,Mon,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
10/15/2014 0:00,41927,Wednesday,4,Wed,9-Jan-00,10,Oct,October 2014,4,"4, 2014",2014
12/4/2014 0:00,41977,Thursday,5,Thu,11-Jan-00,12,Dec,December 2014,4,"4, 2014",2014
1/1/2015 0:00,42005,Thursday,5,Thu,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/3/2015 0:00,42007,Saturday,7,Sat,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/5/2015 0:00,42009,Monday,2,Mon,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/6/2015 0:00,42010,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/7/2015 0:00,42011,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/8/2015 0:00,42012,Thursday,5,Thu,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/9/2015 0:00,42013,Friday,6,Fri,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/10/2015 0:00,42014,Saturday,7,Sat,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/12/2015 0:00,42016,Monday,2,Mon,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/13/2015 0:00,42017,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/14/2015 0:00,42018,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/15/2015 0:00,42019,Thursday,5,Thu,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/16/2015 0:00,42020,Friday,6,Fri,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/17/2015 0:00,42021,Saturday,7,Sat,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/19/2015 0:00,42023,Monday,2,Mon,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/20/2015 0:00,42024,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/21/2015 0:00,42025,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/23/2015 0:00,42027,Friday,6,Fri,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/24/2015 0:00,42028,Saturday,7,Sat,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/27/2015 0:00,42031,Tuesday,3,Tue,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
1/28/2015 0:00,42032,Wednesday,4,Wed,0-Jan-00,1,Jan,January 2015,1,"1, 2015",2015
2/2/2015 0:00,42037,Monday,2,Mon,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/3/2015 0:00,42038,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/4/2015 0:00,42039,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/5/2015 0:00,42040,Thursday,5,Thu,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/6/2015 0:00,42041,Friday,6,Fri,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/9/2015 0:00,42044,Monday,2,Mon,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/10/2015 0:00,42045,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/11/2015 0:00,42046,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/12/2015 0:00,42047,Thursday,5,Thu,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/14/2015 0:00,42049,Saturday,7,Sat,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/16/2015 0:00,42051,Monday,2,Mon,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/17/2015 0:00,42052,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/19/2015 0:00,42054,Thursday,5,Thu,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/20/2015 0:00,42055,Friday,6,Fri,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/23/2015 0:00,42058,Monday,2,Mon,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/24/2015 0:00,42059,Tuesday,3,Tue,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/25/2015 0:00,42060,Wednesday,4,Wed,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/26/2015 0:00,42061,Thursday,5,Thu,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/27/2015 0:00,42062,Friday,6,Fri,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
2/28/2015 0:00,42063,Saturday,7,Sat,1-Jan-00,2,Feb,February 2015,1,"1, 2015",2015
3/3/2015 0:00,42066,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/4/2015 0:00,42067,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/6/2015 0:00,42069,Friday,6,Fri,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/10/2015 0:00,42073,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/11/2015 0:00,42074,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/12/2015 0:00,42075,Thursday,5,Thu,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/13/2015 0:00,42076,Friday,6,Fri,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/14/2015 0:00,42077,Saturday,7,Sat,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/16/2015 0:00,42079,Monday,2,Mon,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/18/2015 0:00,42081,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/19/2015 0:00,42082,Thursday,5,Thu,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/20/2015 0:00,42083,Friday,6,Fri,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/24/2015 0:00,42087,Tuesday,3,Tue,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/25/2015 0:00,42088,Wednesday,4,Wed,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/26/2015 0:00,42089,Thursday,5,Thu,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/27/2015 0:00,42090,Friday,6,Fri,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/28/2015 0:00,42091,Saturday,7,Sat,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
3/30/2015 0:00,42093,Monday,2,Mon,2-Jan-00,3,Mar,March 2015,1,"1, 2015",2015
4/2/2015 0:00,42096,Thursday,5,Thu,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/3/2015 0:00,42097,Friday,6,Fri,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/6/2015 0:00,42100,Monday,2,Mon,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/7/2015 0:00,42101,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/8/2015 0:00,42102,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/9/2015 0:00,42103,Thursday,5,Thu,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/10/2015 0:00,42104,Friday,6,Fri,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/11/2015 0:00,42105,Saturday,7,Sat,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/14/2015 0:00,42108,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/15/2015 0:00,42109,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/16/2015 0:00,42110,Thursday,5,Thu,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/17/2015 0:00,42111,Friday,6,Fri,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/20/2015 0:00,42114,Monday,2,Mon,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/21/2015 0:00,42115,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/22/2015 0:00,42116,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/23/2015 0:00,42117,Thursday,5,Thu,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/24/2015 0:00,42118,Friday,6,Fri,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/25/2015 0:00,42119,Saturday,7,Sat,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/27/2015 0:00,42121,Monday,2,Mon,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/28/2015 0:00,42122,Tuesday,3,Tue,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/29/2015 0:00,42123,Wednesday,4,Wed,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
4/30/2015 0:00,42124,Thursday,5,Thu,3-Jan-00,4,Apr,April 2015,2,"2, 2015",2015
5/1/2015 0:00,42125,Friday,6,Fri,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/2/2015 0:00,42126,Saturday,7,Sat,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/4/2015 0:00,42128,Monday,2,Mon,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/5/2015 0:00,42129,Tuesday,3,Tue,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/7/2015 0:00,42131,Thursday,5,Thu,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/8/2015 0:00,42132,Friday,6,Fri,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/11/2015 0:00,42135,Monday,2,Mon,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/12/2015 0:00,42136,Tuesday,3,Tue,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/13/2015 0:00,42137,Wednesday,4,Wed,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/15/2015 0:00,42139,Friday,6,Fri,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/16/2015 0:00,42140,Saturday,7,Sat,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/18/2015 0:00,42142,Monday,2,Mon,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/19/2015 0:00,42143,Tuesday,3,Tue,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/20/2015 0:00,42144,Wednesday,4,Wed,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/21/2015 0:00,42145,Thursday,5,Thu,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/23/2015 0:00,42147,Saturday,7,Sat,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/26/2015 0:00,42150,Tuesday,3,Tue,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/27/2015 0:00,42151,Wednesday,4,Wed,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/28/2015 0:00,42152,Thursday,5,Thu,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/29/2015 0:00,42153,Friday,6,Fri,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
5/30/2015 0:00,42154,Saturday,7,Sat,4-Jan-00,5,May,May 2015,2,"2, 2015",2015
6/1/2015 0:00,42156,Monday,2,Mon,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/2/2015 0:00,42157,Tuesday,3,Tue,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/3/2015 0:00,42158,Wednesday,4,Wed,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/4/2015 0:00,42159,Thursday,5,Thu,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/5/2015 0:00,42160,Friday,6,Fri,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/6/2015 0:00,42161,Saturday,7,Sat,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/8/2015 0:00,42163,Monday,2,Mon,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/9/2015 0:00,42164,Tuesday,3,Tue,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/10/2015 0:00,42165,Wednesday,4,Wed,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/11/2015 0:00,42166,Thursday,5,Thu,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/12/2015 0:00,42167,Friday,6,Fri,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/13/2015 0:00,42168,Saturday,7,Sat,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/15/2015 0:00,42170,Monday,2,Mon,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/17/2015 0:00,42172,Wednesday,4,Wed,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
6/18/2015 0:00,42173,Thursday,5,Thu,5-Jan-00,6,Jun,June 2015,2,"2, 2015",2015
